id,datetime,time,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,dayOfWeek
5350,2011-12-16 23:00:00,23:00:00,4,0,1,2,12.3,15.15,49,89.981,75,dinsdag
5351,2011-12-17 00:00:00,00:00:00,4,0,0,1,12.3,14.395,49,190.012,62,woensdag
5352,2011-12-17 01:00:00,01:00:00,4,0,0,2,12.3,14.395,52,169.979,43,woensdag
5353,2011-12-17 02:00:00,02:00:00,4,0,0,2,11.48,13.635,56,150.013,58,woensdag
5354,2011-12-17 03:00:00,03:00:00,4,0,0,1,10.66,12.88,60,12.998,26,woensdag
5355,2011-12-17 04:00:00,04:00:00,4,0,0,1,9.84,12.12,65,110.014,9,woensdag
5356,2011-12-17 05:00:00,05:00:00,4,0,0,2,10.66,12.88,60,12.998,9,woensdag
5357,2011-12-17 06:00:00,06:00:00,4,0,0,2,10.66,12.12,56,190.012,17,woensdag
5358,2011-12-17 07:00:00,07:00:00,4,0,0,2,10.66,12.88,56,150.013,20,woensdag
5359,2011-12-17 08:00:00,08:00:00,4,0,0,2,10.66,12.88,56,150.013,59,woensdag
5360,2011-12-17 09:00:00,09:00:00,4,0,0,2,10.66,12.12,56,169.979,100,woensdag
5361,2011-12-17 10:00:00,10:00:00,4,0,0,2,10.66,12.12,52,190.012,181,woensdag
5362,2011-12-17 11:00:00,11:00:00,4,0,0,2,11.48,12.88,45,220.028,209,woensdag
5363,2011-12-17 12:00:00,12:00:00,4,0,0,2,11.48,12.88,45,190.012,244,woensdag
5364,2011-12-17 13:00:00,13:00:00,4,0,0,2,11.48,13.635,48,169.979,236,woensdag
5365,2011-12-17 14:00:00,14:00:00,4,0,0,1,11.48,12.88,45,239.994,237,woensdag
5366,2011-12-17 15:00:00,15:00:00,4,0,0,1,11.48,12.88,45,190.012,228,woensdag
5367,2011-12-17 16:00:00,16:00:00,4,0,0,1,11.48,13.635,45,150.013,222,woensdag
5368,2011-12-17 17:00:00,17:00:00,4,0,0,1,10.66,12.88,48,150.013,165,woensdag
5369,2011-12-17 18:00:00,18:00:00,4,0,0,1,10.66,11.365,48,260.027,157,woensdag
5370,2011-12-17 19:00:00,19:00:00,4,0,0,3,9.84,10.605,65,220.028,106,woensdag
5371,2011-12-17 20:00:00,20:00:00,4,0,0,1,9.02,10.605,69,169.979,106,woensdag
5372,2011-12-17 21:00:00,21:00:00,4,0,0,1,8.2,10.605,75,110.014,96,woensdag
5373,2011-12-17 22:00:00,22:00:00,4,0,0,1,8.2,10.605,75,110.014,80,woensdag
5374,2011-12-17 23:00:00,23:00:00,4,0,0,1,8.2,11.365,75,0,69,woensdag
5375,2011-12-18 00:00:00,00:00:00,4,0,0,1,8.2,10.605,75,89.981,71,donderdag
5376,2011-12-18 01:00:00,01:00:00,4,0,0,1,8.2,11.365,69,70.015,46,donderdag
5377,2011-12-18 02:00:00,02:00:00,4,0,0,1,9.02,12.12,55,70.015,41,donderdag
5378,2011-12-18 03:00:00,03:00:00,4,0,0,1,9.02,10.605,55,150.013,18,donderdag
5379,2011-12-18 04:00:00,04:00:00,4,0,0,1,9.02,10.605,55,150.013,1,donderdag
5380,2011-12-18 05:00:00,05:00:00,4,0,0,1,8.2,11.365,59,70.015,5,donderdag
5381,2011-12-18 06:00:00,06:00:00,4,0,0,1,8.2,10.605,59,89.981,3,donderdag
5382,2011-12-18 07:00:00,07:00:00,4,0,0,1,8.2,10.605,59,110.014,12,donderdag
5383,2011-12-18 08:00:00,08:00:00,4,0,0,1,8.2,12.88,69,0,32,donderdag
5384,2011-12-18 09:00:00,09:00:00,4,0,0,1,9.02,11.365,64,110.014,81,donderdag
5385,2011-12-18 10:00:00,10:00:00,4,0,0,1,9.84,11.365,60,169.979,129,donderdag
5386,2011-12-18 11:00:00,11:00:00,4,0,0,2,9.84,11.365,60,150.013,188,donderdag
5387,2011-12-18 12:00:00,12:00:00,4,0,0,1,10.66,12.88,60,150.013,228,donderdag
5388,2011-12-18 13:00:00,13:00:00,4,0,0,1,12.3,13.635,49,199.995,228,donderdag
5389,2011-12-18 14:00:00,14:00:00,4,0,0,1,12.3,14.395,49,190.012,219,donderdag
5390,2011-12-18 15:00:00,15:00:00,4,0,0,1,13.12,15.15,45,190.012,207,donderdag
5391,2011-12-18 16:00:00,16:00:00,4,0,0,1,11.48,13.635,48,169.979,234,donderdag
5392,2011-12-18 17:00:00,17:00:00,4,0,0,1,11.48,13.635,46,110.014,136,donderdag
5393,2011-12-18 18:00:00,18:00:00,4,0,0,1,11.48,13.635,45,12.998,138,donderdag
5394,2011-12-18 19:00:00,19:00:00,4,0,0,1,10.66,13.635,52,89.981,135,donderdag
5395,2011-12-18 20:00:00,20:00:00,4,0,0,1,9.84,12.88,60,70.015,104,donderdag
5396,2011-12-18 21:00:00,21:00:00,4,0,0,1,9.02,13.635,64,0,89,donderdag
5397,2011-12-18 22:00:00,22:00:00,4,0,0,1,9.02,11.365,75,12.998,49,donderdag
5398,2011-12-18 23:00:00,23:00:00,4,0,0,1,8.2,11.365,75,70.015,37,donderdag
5399,2011-12-19 00:00:00,00:00:00,4,0,1,1,8.2,11.365,75,60.032,17,vrijdag
5400,2011-12-19 01:00:00,01:00:00,4,0,1,1,7.38,10.605,80,60.032,11,vrijdag
5401,2011-12-19 02:00:00,02:00:00,4,0,1,1,7.38,10.605,80,60.032,3,vrijdag
5402,2011-12-19 03:00:00,03:00:00,4,0,1,1,6.56,9.85,86,60.032,3,vrijdag
5403,2011-12-19 04:00:00,04:00:00,4,0,1,1,6.56,9.09,86,89.981,4,vrijdag
5404,2011-12-19 05:00:00,05:00:00,4,0,1,1,5.74,8.335,93,70.015,21,vrijdag
5405,2011-12-19 06:00:00,06:00:00,4,0,1,1,6.56,9.09,86,70.015,68,vrijdag
5406,2011-12-19 07:00:00,07:00:00,4,0,1,1,7.38,10.605,74,70.015,191,vrijdag
5407,2011-12-19 08:00:00,08:00:00,4,0,1,1,8.2,9.85,75,12.998,397,vrijdag
5408,2011-12-19 09:00:00,09:00:00,4,0,1,1,9.02,10.605,69,150.013,183,vrijdag
5409,2011-12-19 10:00:00,10:00:00,4,0,1,1,9.84,11.365,67,12.998,108,vrijdag
5410,2011-12-19 11:00:00,11:00:00,4,0,1,1,10.66,12.12,65,169.979,127,vrijdag
5411,2011-12-19 12:00:00,12:00:00,4,0,1,1,12.3,13.635,61,220.028,141,vrijdag
5412,2011-12-19 13:00:00,13:00:00,4,0,1,1,13.94,15.15,49,220.028,142,vrijdag
5413,2011-12-19 14:00:00,14:00:00,4,0,1,1,14.76,17.425,46,150.013,137,vrijdag
5414,2011-12-19 15:00:00,15:00:00,4,0,1,1,15.58,19.695,46,110.014,159,vrijdag
5415,2011-12-19 16:00:00,16:00:00,4,0,1,1,16.4,20.455,40,169.979,208,vrijdag
5416,2011-12-19 17:00:00,17:00:00,4,0,1,1,15.58,19.695,46,12.998,378,vrijdag
5417,2011-12-19 18:00:00,18:00:00,4,0,1,1,14.76,17.425,50,12.998,354,vrijdag
5418,2011-12-19 19:00:00,19:00:00,4,0,1,2,14.76,17.425,53,110.014,251,vrijdag
5419,2011-12-19 20:00:00,20:00:00,4,0,1,1,16.4,20.455,40,110.014,206,vrijdag
5420,2011-12-19 21:00:00,21:00:00,4,0,1,2,14.76,17.425,53,89.981,127,vrijdag
5421,2011-12-19 22:00:00,22:00:00,4,0,1,2,14.76,17.425,57,110.014,107,vrijdag
5422,2011-12-19 23:00:00,23:00:00,4,0,1,1,14.76,17.425,53,110.014,60,vrijdag
5423,2012-01-01 00:00:00,00:00:00,1,0,0,1,14.76,18.94,66,0,48,zaterdag
5424,2012-01-01 01:00:00,01:00:00,1,0,0,1,14.76,17.425,66,89.981,93,zaterdag
5425,2012-01-01 02:00:00,02:00:00,1,0,0,1,13.12,17.425,76,0,75,zaterdag
5426,2012-01-01 03:00:00,03:00:00,1,0,0,1,12.3,16.665,81,0,52,zaterdag
5427,2012-01-01 04:00:00,04:00:00,1,0,0,1,11.48,15.15,81,60.032,8,zaterdag
5428,2012-01-01 05:00:00,05:00:00,1,0,0,1,11.48,14.395,81,70.015,5,zaterdag
5429,2012-01-01 06:00:00,06:00:00,1,0,0,1,10.66,13.635,93,89.981,2,zaterdag
5430,2012-01-01 07:00:00,07:00:00,1,0,0,1,10.66,12.88,93,110.014,7,zaterdag
5431,2012-01-01 08:00:00,08:00:00,1,0,0,1,10.66,13.635,87,70.015,14,zaterdag
5432,2012-01-01 09:00:00,09:00:00,1,0,0,1,10.66,13.635,93,70.015,40,zaterdag
5433,2012-01-01 10:00:00,10:00:00,1,0,0,1,12.3,15.91,81,70.015,70,zaterdag
5434,2012-01-01 11:00:00,11:00:00,1,0,0,1,13.94,16.665,76,89.981,138,zaterdag
5435,2012-01-01 12:00:00,12:00:00,1,0,0,1,16.4,20.455,62,190.012,201,zaterdag
5436,2012-01-01 13:00:00,13:00:00,1,0,0,1,17.22,21.21,58,190.012,223,zaterdag
5437,2012-01-01 14:00:00,14:00:00,1,0,0,1,18.04,21.97,54,199.995,267,zaterdag
5438,2012-01-01 15:00:00,15:00:00,1,0,0,1,18.86,22.725,51,199.995,265,zaterdag
5439,2012-01-01 16:00:00,16:00:00,1,0,0,2,18.04,21.97,54,199.995,215,zaterdag
5440,2012-01-01 17:00:00,17:00:00,1,0,0,2,19.68,23.485,48,110.014,111,zaterdag
5441,2012-01-01 18:00:00,18:00:00,1,0,0,3,18.86,22.725,59,169.979,106,zaterdag
5442,2012-01-01 19:00:00,19:00:00,1,0,0,3,17.22,21.21,67,260.027,105,zaterdag
5443,2012-01-01 20:00:00,20:00:00,1,0,0,2,18.04,21.97,62,199.995,83,zaterdag
5444,2012-01-01 21:00:00,21:00:00,1,0,0,2,18.04,21.97,67,169.979,71,zaterdag
5445,2012-01-01 22:00:00,22:00:00,1,0,0,1,18.86,22.725,55,279.993,66,zaterdag
5446,2012-01-01 23:00:00,23:00:00,1,0,0,1,18.04,21.97,51,199.995,29,zaterdag
5447,2012-01-02 00:00:00,00:00:00,1,1,0,1,16.4,20.455,40,310.009,39,zondag
5448,2012-01-02 01:00:00,01:00:00,1,1,0,1,14.76,16.665,43,279.993,12,zondag
5449,2012-01-02 02:00:00,02:00:00,1,1,0,1,14.76,15.91,34,300.026,7,zondag
5450,2012-01-02 04:00:00,04:00:00,1,1,0,1,11.48,12.88,45,220.028,4,zondag
5451,2012-01-02 05:00:00,05:00:00,1,1,0,1,11.48,12.88,45,220.028,4,zondag
5452,2012-01-02 06:00:00,06:00:00,1,1,0,1,10.66,11.365,41,260.027,14,zondag
5453,2012-01-02 07:00:00,07:00:00,1,1,0,1,9.84,10.605,32,260.027,16,zondag
5454,2012-01-02 08:00:00,08:00:00,1,1,0,1,9.84,11.365,35,169.979,53,zondag
5455,2012-01-02 09:00:00,09:00:00,1,1,0,1,9.84,12.88,35,0,68,zondag
5456,2012-01-02 10:00:00,10:00:00,1,1,0,1,10.66,12.12,35,190.012,109,zondag
5457,2012-01-02 11:00:00,11:00:00,1,1,0,1,10.66,10.605,35,329.975,175,zondag
5458,2012-01-02 12:00:00,12:00:00,1,1,0,1,11.48,13.635,36,169.979,202,zondag
5459,2012-01-02 13:00:00,13:00:00,1,1,0,1,12.3,13.635,36,199.995,176,zondag
5460,2012-01-02 14:00:00,14:00:00,1,1,0,1,12.3,13.635,36,279.993,151,zondag
5461,2012-01-02 15:00:00,15:00:00,1,1,0,1,11.48,12.12,38,300.026,168,zondag
5462,2012-01-02 16:00:00,16:00:00,1,1,0,1,10.66,11.365,35,279.993,154,zondag
5463,2012-01-02 17:00:00,17:00:00,1,1,0,1,10.66,11.365,35,260.027,153,zondag
5464,2012-01-02 18:00:00,18:00:00,1,1,0,1,10.66,12.12,33,169.979,126,zondag
5465,2012-01-02 19:00:00,19:00:00,1,1,0,1,9.84,11.365,38,150.013,93,zondag
5466,2012-01-02 20:00:00,20:00:00,1,1,0,1,9.84,11.365,41,150.013,88,zondag
5467,2012-01-02 21:00:00,21:00:00,1,1,0,2,9.84,10.605,41,220.028,66,zondag
5468,2012-01-02 22:00:00,22:00:00,1,1,0,2,9.02,10.605,44,190.012,39,zondag
5469,2012-01-02 23:00:00,23:00:00,1,1,0,1,9.02,10.605,44,169.979,34,zondag
5470,2012-01-03 00:00:00,00:00:00,1,0,1,1,8.2,9.85,51,169.979,13,maandag
5471,2012-01-03 01:00:00,01:00:00,1,0,1,1,7.38,9.09,55,150.013,6,maandag
5472,2012-01-03 02:00:00,02:00:00,1,0,1,1,7.38,8.335,51,169.979,3,maandag
5473,2012-01-03 03:00:00,03:00:00,1,0,1,1,6.56,6.82,55,190.012,2,maandag
5474,2012-01-03 04:00:00,04:00:00,1,0,1,1,6.56,7.575,55,169.979,5,maandag
5475,2012-01-03 05:00:00,05:00:00,1,0,1,1,5.74,6.82,54,12.998,12,maandag
5476,2012-01-03 06:00:00,06:00:00,1,0,1,1,5.74,6.06,59,190.012,85,maandag
5477,2012-01-03 07:00:00,07:00:00,1,0,1,1,5.74,6.06,59,169.979,170,maandag
5478,2012-01-03 08:00:00,08:00:00,1,0,1,1,6.56,6.82,55,190.012,354,maandag
5479,2012-01-03 09:00:00,09:00:00,1,0,1,1,6.56,6.82,50,190.012,153,maandag
5480,2012-01-03 10:00:00,10:00:00,1,0,1,1,6.56,6.06,47,310.009,60,maandag
5481,2012-01-03 11:00:00,11:00:00,1,0,1,1,7.38,6.82,37,350.008,75,maandag
5482,2012-01-03 12:00:00,12:00:00,1,0,1,1,7.38,6.82,37,350.008,74,maandag
5483,2012-01-03 13:00:00,13:00:00,1,0,1,1,7.38,6.06,34,439.989,73,maandag
5484,2012-01-03 14:00:00,14:00:00,1,0,1,1,6.56,6.06,43,350.008,79,maandag
5485,2012-01-03 15:00:00,15:00:00,1,0,1,1,6.56,6.06,37,279.993,77,maandag
5486,2012-01-03 16:00:00,16:00:00,1,0,1,1,5.74,4.545,39,390.007,136,maandag
5487,2012-01-03 17:00:00,17:00:00,1,0,1,1,5.74,5.305,26,310.009,245,maandag
5488,2012-01-03 18:00:00,18:00:00,1,0,1,1,5.74,4.545,26,350.008,224,maandag
5489,2012-01-03 19:00:00,19:00:00,1,0,1,1,4.92,4.545,28,279.993,156,maandag
5490,2012-01-03 20:00:00,20:00:00,1,0,1,1,4.92,6.06,33,169.979,115,maandag
5491,2012-01-03 21:00:00,21:00:00,1,0,1,1,4.1,5.305,36,150.013,68,maandag
5492,2012-01-03 22:00:00,22:00:00,1,0,1,1,4.1,5.305,46,169.979,33,maandag
5493,2012-01-03 23:00:00,23:00:00,1,0,1,1,4.1,3.79,46,260.027,18,maandag
5494,2012-01-04 00:00:00,00:00:00,1,0,1,1,3.28,3.03,42,220.028,9,dinsdag
5495,2012-01-04 01:00:00,01:00:00,1,0,1,1,1.64,1.515,38,199.995,3,dinsdag
5496,2012-01-04 02:00:00,02:00:00,1,0,1,1,0.82,0.76,34,190.012,1,dinsdag
5497,2012-01-04 03:00:00,03:00:00,1,0,1,1,0.82,0.76,34,190.012,1,dinsdag
5498,2012-01-04 04:00:00,04:00:00,1,0,1,1,0.82,2.275,41,12.998,2,dinsdag
5499,2012-01-04 05:00:00,05:00:00,1,0,1,1,0.82,2.275,41,12.998,14,dinsdag
5500,2012-01-04 06:00:00,06:00:00,1,0,1,1,0.82,2.275,41,110.014,59,dinsdag
5501,2012-01-04 07:00:00,07:00:00,1,0,1,1,0.82,2.275,44,12.998,152,dinsdag
5502,2012-01-04 08:00:00,08:00:00,1,0,1,1,0.82,3.03,44,89.981,315,dinsdag
5503,2012-01-04 09:00:00,09:00:00,1,0,1,1,1.64,3.03,45,89.981,180,dinsdag
5504,2012-01-04 10:00:00,10:00:00,1,0,1,1,2.46,5.305,45,0,64,dinsdag
5505,2012-01-04 11:00:00,11:00:00,1,0,1,2,3.28,6.06,42,60.032,46,dinsdag
5506,2012-01-04 12:00:00,12:00:00,1,0,1,2,4.1,5.305,46,12.998,84,dinsdag
5507,2012-01-04 13:00:00,13:00:00,1,0,1,2,5.74,6.06,43,169.979,91,dinsdag
5508,2012-01-04 14:00:00,14:00:00,1,0,1,2,5.74,6.06,46,169.979,75,dinsdag
5509,2012-01-04 15:00:00,15:00:00,1,0,1,2,7.38,7.575,37,220.028,90,dinsdag
5510,2012-01-04 16:00:00,16:00:00,1,0,1,2,7.38,8.335,40,190.012,131,dinsdag
5511,2012-01-04 17:00:00,17:00:00,1,0,1,2,8.2,9.85,40,12.998,281,dinsdag
5512,2012-01-04 18:00:00,18:00:00,1,0,1,2,8.2,10.605,37,89.981,289,dinsdag
5513,2012-01-04 19:00:00,19:00:00,1,0,1,2,8.2,11.365,40,70.015,184,dinsdag
5514,2012-01-04 20:00:00,20:00:00,1,0,1,2,8.2,9.85,40,12.998,123,dinsdag
5515,2012-01-04 21:00:00,21:00:00,1,0,1,2,8.2,12.88,44,0,90,dinsdag
5516,2012-01-04 22:00:00,22:00:00,1,0,1,2,8.2,11.365,47,60.032,52,dinsdag
5517,2012-01-04 23:00:00,23:00:00,1,0,1,2,8.2,11.365,44,70.015,32,dinsdag
5518,2012-01-05 00:00:00,00:00:00,1,0,1,2,9.02,11.365,47,12.998,14,donderdag
5519,2012-01-05 01:00:00,01:00:00,1,0,1,1,8.2,11.365,51,60.032,5,donderdag
5520,2012-01-05 02:00:00,02:00:00,1,0,1,1,8.2,11.365,51,60.032,4,donderdag
5521,2012-01-05 03:00:00,03:00:00,1,0,1,1,8.2,12.88,61,0,4,donderdag
5522,2012-01-05 04:00:00,04:00:00,1,0,1,2,8.2,11.365,59,60.032,5,donderdag
5523,2012-01-05 05:00:00,05:00:00,1,0,1,2,8.2,11.365,59,60.032,26,donderdag
5524,2012-01-05 06:00:00,06:00:00,1,0,1,2,8.2,10.605,75,89.981,78,donderdag
5525,2012-01-05 07:00:00,07:00:00,1,0,1,2,8.2,11.365,69,60.032,215,donderdag
5526,2012-01-05 08:00:00,08:00:00,1,0,1,2,8.2,12.88,75,0,388,donderdag
5527,2012-01-05 09:00:00,09:00:00,1,0,1,2,9.02,13.635,69,0,227,donderdag
5528,2012-01-05 10:00:00,10:00:00,1,0,1,2,9.84,12.88,52,60.032,86,donderdag
5529,2012-01-05 11:00:00,11:00:00,1,0,1,1,12.3,16.665,49,0,84,donderdag
5530,2012-01-05 12:00:00,12:00:00,1,0,1,1,12.3,14.395,49,169.979,120,donderdag
5531,2012-01-05 13:00:00,13:00:00,1,0,1,1,13.94,15.15,42,199.995,118,donderdag
5532,2012-01-05 14:00:00,14:00:00,1,0,1,1,13.94,15.91,39,190.012,117,donderdag
5533,2012-01-05 15:00:00,15:00:00,1,0,1,1,14.76,16.665,34,190.012,119,donderdag
5534,2012-01-05 16:00:00,16:00:00,1,0,1,1,14.76,16.665,34,190.012,197,donderdag
5535,2012-01-05 17:00:00,17:00:00,1,0,1,2,14.76,17.425,34,12.998,412,donderdag
5536,2012-01-05 18:00:00,18:00:00,1,0,1,1,13.94,16.665,36,110.014,383,donderdag
5537,2012-01-05 19:00:00,19:00:00,1,0,1,1,13.94,17.425,34,60.032,265,donderdag
5538,2012-01-05 20:00:00,20:00:00,1,0,1,1,12.3,16.665,49,0,177,donderdag
5539,2012-01-05 21:00:00,21:00:00,1,0,1,1,10.66,13.635,60,89.981,97,donderdag
5540,2012-01-05 22:00:00,22:00:00,1,0,1,1,10.66,12.88,60,110.014,71,donderdag
5541,2012-01-05 23:00:00,23:00:00,1,0,1,1,9.84,12.88,70,70.015,60,donderdag
5542,2012-01-06 00:00:00,00:00:00,1,0,1,1,9.02,12.88,75,60.032,25,vrijdag
5543,2012-01-06 01:00:00,01:00:00,1,0,1,1,9.02,13.635,75,0,8,vrijdag
5544,2012-01-06 02:00:00,02:00:00,1,0,1,1,9.02,11.365,69,110.014,5,vrijdag
5545,2012-01-06 03:00:00,03:00:00,1,0,1,1,9.02,12.12,69,70.015,4,vrijdag
5546,2012-01-06 04:00:00,04:00:00,1,0,1,1,9.02,11.365,69,89.981,3,vrijdag
5547,2012-01-06 05:00:00,05:00:00,1,0,1,2,8.2,10.605,80,89.981,13,vrijdag
5548,2012-01-06 06:00:00,06:00:00,1,0,1,2,9.02,12.12,73,70.015,70,vrijdag
5549,2012-01-06 07:00:00,07:00:00,1,0,1,2,9.84,14.395,65,0,205,vrijdag
5550,2012-01-06 08:00:00,08:00:00,1,0,1,1,9.84,12.12,70,89.981,447,vrijdag
5551,2012-01-06 09:00:00,09:00:00,1,0,1,1,9.84,12.12,70,110.014,241,vrijdag
5552,2012-01-06 10:00:00,10:00:00,1,0,1,1,10.66,12.88,65,12.998,116,vrijdag
5553,2012-01-06 11:00:00,11:00:00,1,0,1,1,12.3,15.15,56,110.014,138,vrijdag
5554,2012-01-06 12:00:00,12:00:00,1,0,1,1,14.76,16.665,50,169.979,191,vrijdag
5555,2012-01-06 13:00:00,13:00:00,1,0,1,1,16.4,20.455,43,190.012,204,vrijdag
5556,2012-01-06 14:00:00,14:00:00,1,0,1,1,18.86,22.725,36,12.998,178,vrijdag
5557,2012-01-06 15:00:00,15:00:00,1,0,1,1,21.32,25,27,169.979,222,vrijdag
5558,2012-01-06 16:00:00,16:00:00,1,0,1,1,21.32,25,27,190.012,294,vrijdag
5559,2012-01-06 17:00:00,17:00:00,1,0,1,1,18.86,22.725,36,150.013,476,vrijdag
5560,2012-01-06 18:00:00,18:00:00,1,0,1,1,20.5,24.24,29,169.979,419,vrijdag
5561,2012-01-06 19:00:00,19:00:00,1,0,1,1,18.86,22.725,33,190.012,272,vrijdag
5562,2012-01-06 20:00:00,20:00:00,1,0,1,1,17.22,21.21,41,12.998,177,vrijdag
5563,2012-01-06 21:00:00,21:00:00,1,0,1,1,16.4,20.455,43,150.013,154,vrijdag
5564,2012-01-06 22:00:00,22:00:00,1,0,1,1,14.76,17.425,50,12.998,135,vrijdag
5565,2012-01-06 23:00:00,23:00:00,1,0,1,1,14.76,18.94,50,0,101,vrijdag
5566,2012-01-07 00:00:00,00:00:00,1,0,0,1,14.76,17.425,50,110.014,79,zaterdag
5567,2012-01-07 01:00:00,01:00:00,1,0,0,1,15.58,19.695,46,110.014,62,zaterdag
5568,2012-01-07 02:00:00,02:00:00,1,0,0,1,14.76,18.18,50,70.015,38,zaterdag
5569,2012-01-07 03:00:00,03:00:00,1,0,0,1,13.12,16.665,57,70.015,20,zaterdag
5570,2012-01-07 04:00:00,04:00:00,1,0,0,1,13.12,16.665,57,60.032,10,zaterdag
5571,2012-01-07 05:00:00,05:00:00,1,0,0,1,10.66,13.635,75,70.015,9,zaterdag
5572,2012-01-07 06:00:00,06:00:00,1,0,0,1,10.66,13.635,75,70.015,7,zaterdag
5573,2012-01-07 07:00:00,07:00:00,1,0,0,1,9.02,11.365,87,12.998,20,zaterdag
5574,2012-01-07 08:00:00,08:00:00,1,0,0,1,9.84,12.88,75,70.015,64,zaterdag
5575,2012-01-07 09:00:00,09:00:00,1,0,0,1,9.02,11.365,80,89.981,130,zaterdag
5576,2012-01-07 10:00:00,10:00:00,1,0,0,1,11.48,15.15,75,60.032,203,zaterdag
5577,2012-01-07 11:00:00,11:00:00,1,0,0,1,13.94,15.91,57,150.013,324,zaterdag
5578,2012-01-07 12:00:00,12:00:00,1,0,0,1,16.4,20.455,43,150.013,376,zaterdag
5579,2012-01-07 13:00:00,13:00:00,1,0,0,1,18.04,21.97,44,12.998,445,zaterdag
5580,2012-01-07 14:00:00,14:00:00,1,0,0,1,20.5,24.24,42,190.012,512,zaterdag
5581,2012-01-07 15:00:00,15:00:00,1,0,0,1,23.78,27.275,37,199.995,449,zaterdag
5582,2012-01-07 16:00:00,16:00:00,1,0,0,2,22.96,26.515,37,190.012,401,zaterdag
5583,2012-01-07 17:00:00,17:00:00,1,0,0,2,22.14,25.76,43,89.981,322,zaterdag
5584,2012-01-07 18:00:00,18:00:00,1,0,0,1,22.14,25.76,45,89.981,297,zaterdag
5585,2012-01-07 19:00:00,19:00:00,1,0,0,1,21.32,25,42,70.015,215,zaterdag
5586,2012-01-07 20:00:00,20:00:00,1,0,0,1,20.5,24.24,39,169.979,170,zaterdag
5587,2012-01-07 21:00:00,21:00:00,1,0,0,1,18.04,21.97,44,150.013,140,zaterdag
5588,2012-01-07 22:00:00,22:00:00,1,0,0,1,18.04,21.97,38,169.979,109,zaterdag
5589,2012-01-07 23:00:00,23:00:00,1,0,0,1,17.22,21.21,38,150.013,119,zaterdag
5590,2012-01-08 00:00:00,00:00:00,1,0,0,1,15.58,19.695,40,190.012,91,zondag
5591,2012-01-08 01:00:00,01:00:00,1,0,0,1,13.94,16.665,42,12.998,72,zondag
5592,2012-01-08 02:00:00,02:00:00,1,0,0,1,14.76,16.665,37,190.012,67,zondag
5593,2012-01-08 03:00:00,03:00:00,1,0,0,1,13.94,16.665,42,89.981,32,zondag
5594,2012-01-08 04:00:00,04:00:00,1,0,0,1,13.12,15.15,49,169.979,6,zondag
5595,2012-01-08 05:00:00,05:00:00,1,0,0,2,13.12,16.665,49,70.015,2,zondag
5596,2012-01-08 06:00:00,06:00:00,1,0,0,2,12.3,16.665,52,0,2,zondag
5597,2012-01-08 07:00:00,07:00:00,1,0,0,2,12.3,16.665,52,0,24,zondag
5598,2012-01-08 08:00:00,08:00:00,1,0,0,1,12.3,15.15,52,89.981,57,zondag
5599,2012-01-08 09:00:00,09:00:00,1,0,0,1,13.12,16.665,53,89.981,125,zondag
5600,2012-01-08 10:00:00,10:00:00,1,0,0,1,13.94,16.665,49,110.014,208,zondag
5601,2012-01-08 11:00:00,11:00:00,1,0,0,1,14.76,17.425,46,150.013,256,zondag
5602,2012-01-08 12:00:00,12:00:00,1,0,0,1,15.58,19.695,43,150.013,351,zondag
5603,2012-01-08 13:00:00,13:00:00,1,0,0,1,16.4,20.455,37,199.995,343,zondag
5604,2012-01-08 14:00:00,14:00:00,1,0,0,1,16.4,20.455,40,12.998,328,zondag
5605,2012-01-08 15:00:00,15:00:00,1,0,0,1,16.4,20.455,37,190.012,330,zondag
5606,2012-01-08 16:00:00,16:00:00,1,0,0,1,16.4,20.455,37,199.995,314,zondag
5607,2012-01-08 17:00:00,17:00:00,1,0,0,1,15.58,19.695,40,150.013,219,zondag
5608,2012-01-08 18:00:00,18:00:00,1,0,0,1,13.94,15.91,46,150.013,181,zondag
5609,2012-01-08 19:00:00,19:00:00,1,0,0,1,13.12,15.91,49,12.998,112,zondag
5610,2012-01-08 20:00:00,20:00:00,1,0,0,1,12.3,15.15,52,110.014,126,zondag
5611,2012-01-08 21:00:00,21:00:00,1,0,0,1,11.48,13.635,56,150.013,91,zondag
5612,2012-01-08 22:00:00,22:00:00,1,0,0,1,10.66,13.635,60,70.015,58,zondag
5613,2012-01-08 23:00:00,23:00:00,1,0,0,1,10.66,12.12,56,169.979,30,zondag
5614,2012-01-09 00:00:00,00:00:00,1,0,1,1,9.84,11.365,60,150.013,15,dinsdag
5615,2012-01-09 01:00:00,01:00:00,1,0,1,1,9.84,12.12,60,89.981,5,dinsdag
5616,2012-01-09 02:00:00,02:00:00,1,0,1,1,9.84,12.12,56,89.981,5,dinsdag
5617,2012-01-09 03:00:00,03:00:00,1,0,1,1,9.84,12.12,52,110.014,3,dinsdag
5618,2012-01-09 04:00:00,04:00:00,1,0,1,1,9.02,12.12,64,70.015,4,dinsdag
5619,2012-01-09 05:00:00,05:00:00,1,0,1,2,8.2,11.365,64,60.032,21,dinsdag
5620,2012-01-09 06:00:00,06:00:00,1,0,1,2,9.02,11.365,60,89.981,88,dinsdag
5621,2012-01-09 07:00:00,07:00:00,1,0,1,2,9.02,12.12,60,70.015,240,dinsdag
5622,2012-01-09 08:00:00,08:00:00,1,0,1,2,9.02,12.88,55,60.032,420,dinsdag
